#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
721248	253725	28952	128984	118780	RP11-175I17.5	JM1	FAM21C	CCDC22	FAM21A|VPEF	CXorf37	Affinity Capture-Western	physical	Harbour ME (2012)	PUBMED:22070227	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9Y4E1	A8K5W5|B3KMC4	NP_001354338|NP_001354339|NP_001354330|NP_001354331|NP_001354332|NP_001354333|NP_001354334|NP_001354335|NP_001354336|NP_001354337|NP_001317003|NP_056077|NP_001354341|NP_001354345|NP_001354322|NP_001354329|NP_001354328|NP_001354340|NP_001354323|NP_001354344|NP_001354327|NP_001354326|NP_001354325|NP_001354324|NP_001354343|NP_001354342|NP_001162577|NP_001162578	O60826	A0A024QZ03	NP_054727	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1268321	28952	56984	118780	121301	JM1	-	CCDC22	PSMG2	CXorf37	CLAST3|HCCA3|HsT1707|MDS003|PAC2|TNFSF5IP1	Co-fractionation	physical	Wan C (2015)	PUBMED:26344197	9606	9606	High Throughput	0.093628493	-	Fractionation was combined with mass spectrometry from five diverse animal species to predict co-complex protein interactions conserved across metazoa using an integrative computational scoring procedure along with an SVM approach. The significant data set of 16655 PPI, was derived from a set of more than 1M interactions by examining a ROC curve of predicted interactions against reference annotated complexes at a 67.5% cumulative precision.	-	BIOGRID	O60826	A0A024QZ03	NP_054727	Q969U7	Q9P1R6	NP_671692|NP_064617	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1270519	28952	55197	118780	120494	JM1	-	CCDC22	RPRD1A	CXorf37	HsT3101|P15RS	Co-fractionation	physical	Wan C (2015)	PUBMED:26344197	9606	9606	High Throughput	0.159172055	-	Fractionation was combined with mass spectrometry from five diverse animal species to predict co-complex protein interactions conserved across metazoa using an integrative computational scoring procedure along with an SVM approach. The significant data set of 16655 PPI, was derived from a set of more than 1M interactions by examining a ROC curve of predicted interactions against reference annotated complexes at a 67.5% cumulative precision.	-	BIOGRID	O60826	A0A024QZ03	NP_054727	Q96P16	A0A024RC37	NP_001290342|NP_060640|NP_001290340|NP_001290341	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1273607	28952	7706	118780	113500	JM1	-	CCDC22	TRIM25	CXorf37	EFP|RNF147|Z147|ZNF147	Co-fractionation	physical	Wan C (2015)	PUBMED:26344197	9606	9606	High Throughput	0.136100419	-	Fractionation was combined with mass spectrometry from five diverse animal species to predict co-complex protein interactions conserved across metazoa using an integrative computational scoring procedure along with an SVM approach. The significant data set of 16655 PPI, was derived from a set of more than 1M interactions by examining a ROC curve of predicted interactions against reference annotated complexes at a 67.5% cumulative precision.	-	BIOGRID	O60826	A0A024QZ03	NP_054727	Q14258	-	NP_005073	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1274450	28952	7453	118780	113292	JM1	-	CCDC22	WARS	CXorf37	GAMMA-2|IFI53|IFP53	Co-fractionation	physical	Wan C (2015)	PUBMED:26344197	9606	9606	High Throughput	0.070569942	-	Fractionation was combined with mass spectrometry from five diverse animal species to predict co-complex protein interactions conserved across metazoa using an integrative computational scoring procedure along with an SVM approach. The significant data set of 16655 PPI, was derived from a set of more than 1M interactions by examining a ROC curve of predicted interactions against reference annotated complexes at a 67.5% cumulative precision.	-	BIOGRID	O60826	A0A024QZ03	NP_054727	P23381	A0A024R6K8	NP_776049|NP_998811|NP_004175|NP_998810	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1274602	28952	23039	118780	116678	JM1	-	CCDC22	XPO7	CXorf37	EXP7|RANBP16	Co-fractionation	physical	Wan C (2015)	PUBMED:26344197	9606	9606	High Throughput	0.126323962	-	Fractionation was combined with mass spectrometry from five diverse animal species to predict co-complex protein interactions conserved across metazoa using an integrative computational scoring procedure along with an SVM approach. The significant data set of 16655 PPI, was derived from a set of more than 1M interactions by examining a ROC curve of predicted interactions against reference annotated complexes at a 67.5% cumulative precision.	-	BIOGRID	O60826	A0A024QZ03	NP_054727	Q9UIA9	-	NP_001093631|NP_055839|NP_001349731	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1427801	29079	28952	118849	118780	RP11-90M2.2	JM1	MED4	CCDC22	ARC36|DRIP36|HSPC126|TRAP36|VDRIP	CXorf37	Proximity Label-MS	physical	Lambert JP (2015)	PUBMED:25281560	9606	9606	High Throughput	-	-	BioID	-	BIOGRID	Q9NPJ6	A0A024RDY7	NP_054885|NP_001257558	O60826	A0A024QZ03	NP_054727	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1428814	8924	28952	114438	118780	-	JM1	HERC2	CCDC22	D15F37S1|MRT38|SHEP1|jdf2|p528	CXorf37	Affinity Capture-MS	physical	Galligan JT (2015)	PUBMED:25476789	9606	9606	High Throughput	-	-	-	-	BIOGRID	O95714	A8KAQ8	NP_004658	O60826	A0A024QZ03	NP_054727	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1429995	132320	28952	126318	118780	-	JM1	SCLT1	CCDC22	CAP-1A|CAP1A	CXorf37	Affinity Capture-MS	physical	Gupta GD (2015)	PUBMED:26638075	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96NL6	D6RBA6	NP_001287827|NP_001287826|NP_653244	O60826	A0A024QZ03	NP_054727	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1430159	8481	28952	114055	118780	-	JM1	OFD1	CCDC22	71-7A|CXorf5|JBTS10|RP23|SGBS2	CXorf37	Proximity Label-MS	physical	Gupta GD (2015)	PUBMED:26638075	9606	9606	High Throughput	-	-	BioID	-	BIOGRID	O75665	A6NF31|E9KL37|A8K2T9	NP_003602|NP_001317139|NP_001317138	O60826	A0A024QZ03	NP_054727	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1430351	5108	28952	111139	118780	-	JM1	PCM1	CCDC22	PTC4	CXorf37	Proximity Label-MS	physical	Gupta GD (2015)	PUBMED:26638075	9606	9606	High Throughput	-	-	BioID	-	BIOGRID	Q15154	E7ETA6|A2RUU9	NP_001339577|NP_001339576|NP_001339575|NP_001339574|NP_001339573|NP_001339572|NP_001339571|NP_001339570|NP_001339583|NP_001339579|NP_006188|NP_001339562|NP_001339589|NP_001339585|NP_001339584|NP_001339564|NP_001339565|NP_001339566|NP_001339567|NP_001339561|NP_001339588|NP_001339563|NP_001339586|NP_001339587|NP_001302436|NP_001302437|NP_001339568|NP_001339569|NP_001339580|NP_001339581|NP_001339578|NP_001339582	O60826	A0A024QZ03	NP_054727	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1431920	145508	28952	126920	118780	-	JM1	CEP128	CCDC22	C14orf145|C14orf61|LEDP/132	CXorf37	Proximity Label-MS	physical	Gupta GD (2015)	PUBMED:26638075	9606	9606	High Throughput	-	-	BioID	-	BIOGRID	Q6ZU80	Q86TS1	NP_689659	O60826	A0A024QZ03	NP_054727	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1432400	80254	28952	123200	118780	-	JM1	CEP63	CCDC22	SCKL6	CXorf37	Proximity Label-MS	physical	Gupta GD (2015)	PUBMED:26638075	9606	9606	High Throughput	-	-	BioID	-	BIOGRID	Q96MT8	-	NP_001340040|NP_001340041|NP_001340047|NP_001340042|NP_001340038|NP_001340053|NP_001340050|NP_001340051|NP_001340052|NP_001340039|NP_001340054|NP_001340046|NP_001035843|NP_001035842|NP_079456|NP_001340049|NP_001340048|NP_001035859|NP_001340037|NP_001340055	O60826	A0A024QZ03	NP_054727	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1432847	22981	28952	116630	118780	RP4-691N24.1	JM1	NINL	CCDC22	NLP|dJ691N24.1	CXorf37	Proximity Label-MS	physical	Gupta GD (2015)	PUBMED:26638075	9606	9606	High Throughput	-	-	BioID	-	BIOGRID	Q9Y2I6	-	NP_001305155|NP_079452	O60826	A0A024QZ03	NP_054727	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1433344	132320	28952	126318	118780	-	JM1	SCLT1	CCDC22	CAP-1A|CAP1A	CXorf37	Proximity Label-MS	physical	Gupta GD (2015)	PUBMED:26638075	9606	9606	High Throughput	-	-	BioID	-	BIOGRID	Q96NL6	D6RBA6	NP_001287827|NP_001287826|NP_653244	O60826	A0A024QZ03	NP_054727	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1434191	57096	28952	121364	118780	-	JM1	RPGRIP1	CCDC22	CORD13|LCA6|RGI1|RGRIP|RPGRIP|RPGRIP1d	CXorf37	Proximity Label-MS	physical	Gupta GD (2015)	PUBMED:26638075	9606	9606	High Throughput	-	-	BioID	-	BIOGRID	Q96KN7	-	NP_065099	O60826	A0A024QZ03	NP_054727	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1443161	28952	369	118780	106864	JM1	RP1-230G1.1	CCDC22	ARAF	CXorf37	A-RAF|ARAF1|PKS2|RAFA1	Affinity Capture-MS	physical	Hein MY (2015)	PUBMED:26496610	9606	9606	High Throughput	-	-	interaction detected by quantitative BAC-GFP interactomics (QUBIC)	-	BIOGRID	O60826	A0A024QZ03	NP_054727	P10398	Q96II5|A0A024R178	NP_001645|NP_001243126|NP_001243125	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1444177	28952	1666	118780	108030	JM1	-	CCDC22	DECR1	CXorf37	DECR|NADPH|SDR18C1	Affinity Capture-MS	physical	Hein MY (2015)	PUBMED:26496610	9606	9606	High Throughput	-	-	interaction detected by quantitative BAC-GFP interactomics (QUBIC)	-	BIOGRID	O60826	A0A024QZ03	NP_054727	Q16698	A0A024R9D7	NP_001317504|NP_001350	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1444625	28952	2762	118780	109024	JM1	RP1-118B18.1	CCDC22	GMDS	CXorf37	GMD|SDR3E1	Affinity Capture-MS	physical	Hein MY (2015)	PUBMED:26496610	9606	9606	High Throughput	-	-	interaction detected by quantitative BAC-GFP interactomics (QUBIC)	-	BIOGRID	O60826	A0A024QZ03	NP_054727	O60547	-	NP_001491|NP_001240775	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1445015	28952	3339	118780	109571	JM1	RP11-132G19.2	CCDC22	HSPG2	CXorf37	HSPG|PLC|PRCAN|SJA|SJS|SJS1	Affinity Capture-MS	physical	Hein MY (2015)	PUBMED:26496610	9606	9606	High Throughput	-	-	interaction detected by quantitative BAC-GFP interactomics (QUBIC)	-	BIOGRID	O60826	A0A024QZ03	NP_054727	P98160	-	NP_001278789|NP_005520	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1445330	28952	3992	118780	110180	JM1	-	CCDC22	FADS1	CXorf37	D5D|FADS6|FADSD5|LLCDL1|TU12	Affinity Capture-MS	physical	Hein MY (2015)	PUBMED:26496610	9606	9606	High Throughput	-	-	interaction detected by quantitative BAC-GFP interactomics (QUBIC)	-	BIOGRID	O60826	A0A024QZ03	NP_054727	O60427	-	NP_037534	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1445900	28952	4940	118780	110994	JM1	P/OKcl.4	CCDC22	OAS3	CXorf37	p100|p100OAS	Affinity Capture-MS	physical	Hein MY (2015)	PUBMED:26496610	9606	9606	High Throughput	-	-	interaction detected by quantitative BAC-GFP interactomics (QUBIC)	-	BIOGRID	O60826	A0A024QZ03	NP_054727	Q9Y6K5	-	NP_006178	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1449043	28952	9040	118780	114504	JM1	-	CCDC22	UBE2M	CXorf37	UBC-RS2|UBC12|hUbc12	Affinity Capture-MS	physical	Hein MY (2015)	PUBMED:26496610	9606	9606	High Throughput	-	-	interaction detected by quantitative BAC-GFP interactomics (QUBIC)	-	BIOGRID	O60826	A0A024QZ03	NP_054727	P61081	A0A024R4T4	NP_003960	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1449250	28952	9258	118780	114681	JM1	-	CCDC22	MFHAS1	CXorf37	LRRC65|MASL1	Affinity Capture-MS	physical	Hein MY (2015)	PUBMED:26496610	9606	9606	High Throughput	-	-	interaction detected by quantitative BAC-GFP interactomics (QUBIC)	-	BIOGRID	O60826	A0A024QZ03	NP_054727	Q9Y4C4	-	NP_004216	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1450292	28952	10174	118780	115475	JM1	-	CCDC22	SORBS3	CXorf37	SCAM-1|SCAM1|SH3D4	Affinity Capture-MS	physical	Hein MY (2015)	PUBMED:26496610	9606	9606	High Throughput	-	-	interaction detected by quantitative BAC-GFP interactomics (QUBIC)	-	BIOGRID	O60826	A0A024QZ03	NP_054727	O60504	-	NP_005766|NP_001018003	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1450411	28952	10284	118780	115573	JM1	GIG38	CCDC22	SAP18	CXorf37	2HOR0202|SAP18P	Affinity Capture-MS	physical	Hein MY (2015)	PUBMED:26496610	9606	9606	High Throughput	-	-	interaction detected by quantitative BAC-GFP interactomics (QUBIC)	-	BIOGRID	O60826	A0A024QZ03	NP_054727	O00422	X6RAL5	NP_005861|NP_001353572	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1450425	28952	10311	118780	115596	JM1	-	CCDC22	DSCR3	CXorf37	DCRA|DSCRA	Affinity Capture-MS	physical	Hein MY (2015)	PUBMED:26496610	9606	9606	High Throughput	-	-	interaction detected by quantitative BAC-GFP interactomics (QUBIC)	-	BIOGRID	O60826	A0A024QZ03	NP_054727	O14972	A8MY26	NP_001317951|NP_001317950|NP_001317947|NP_006043	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1451299	28952	11177	118780	116347	JM1	HSPC317	CCDC22	BAZ1A	CXorf37	ACF1|WALp1|WCRF180|hACF1	Affinity Capture-MS	physical	Hein MY (2015)	PUBMED:26496610	9606	9606	High Throughput	-	-	interaction detected by quantitative BAC-GFP interactomics (QUBIC)	-	BIOGRID	O60826	A0A024QZ03	NP_054727	Q9NRL2	-	NP_038476|NP_872589	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1451366	28952	11234	118780	116399	JM1	-	CCDC22	HPS5	CXorf37	AIBP63	Affinity Capture-MS	physical	Hein MY (2015)	PUBMED:26496610	9606	9606	High Throughput	-	-	interaction detected by quantitative BAC-GFP interactomics (QUBIC)	-	BIOGRID	O60826	A0A024QZ03	NP_054727	Q9UPZ3	-	NP_852609|NP_852608|NP_009147	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1452217	28952	23412	118780	116984	JM1	RP11-573G6.3	CCDC22	COMMD3	CXorf37	BUP|C10orf8	Affinity Capture-MS	physical	Hein MY (2015)	PUBMED:26496610	9606	9606	High Throughput	-	-	interaction detected by quantitative BAC-GFP interactomics (QUBIC)	-	BIOGRID	O60826	A0A024QZ03	NP_054727	Q9UBI1	-	NP_036203	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1452639	28952	26017	118780	117488	JM1	CGI-144	CCDC22	FAM32A	CXorf37	OTAG-12|OTAG12	Affinity Capture-MS	physical	Hein MY (2015)	PUBMED:26496610	9606	9606	High Throughput	-	-	interaction detected by quantitative BAC-GFP interactomics (QUBIC)	-	BIOGRID	O60826	A0A024QZ03	NP_054727	Q9Y421	A0A024R7I4	NP_054796	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1453024	54520	28952	120013	118780	-	JM1	CCDC93	CCDC22	-	CXorf37	Affinity Capture-MS	physical	Hein MY (2015)	PUBMED:26496610	9606	9606	High Throughput	-	-	interaction detected by quantitative BAC-GFP interactomics (QUBIC)	-	BIOGRID	Q567U6	-	NP_061917	O60826	A0A024QZ03	NP_054727	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1453047	28952	28991	118780	118812	JM1	HT002	CCDC22	COMMD5	CXorf37	HCARG	Affinity Capture-MS	physical	Hein MY (2015)	PUBMED:26496610	9606	9606	High Throughput	-	-	interaction detected by quantitative BAC-GFP interactomics (QUBIC)	-	BIOGRID	O60826	A0A024QZ03	NP_054727	Q9GZQ3	-	NP_054785|NP_001074472|NP_001274166|NP_001074473	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1453092	28952	29099	118780	118867	JM1	HSPC166	CCDC22	COMMD9	CXorf37	-	Affinity Capture-MS	physical	Hein MY (2015)	PUBMED:26496610	9606	9606	High Throughput	-	-	interaction detected by quantitative BAC-GFP interactomics (QUBIC)	-	BIOGRID	O60826	A0A024QZ03	NP_054727	Q9P000	Q53FR9	NP_001095123|NP_001294866|NP_054905	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1453407	28952	51122	118780	119309	JM1	HSPC042	CCDC22	COMMD2	CXorf37	-	Affinity Capture-MS	physical	Hein MY (2015)	PUBMED:26496610	9606	9606	High Throughput	-	-	interaction detected by quantitative BAC-GFP interactomics (QUBIC)	-	BIOGRID	O60826	A0A024QZ03	NP_054727	Q86X83	-	NP_057178	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1453564	28952	51397	118780	119521	JM1	HSPC305	CCDC22	COMMD10	CXorf37	PTD002	Affinity Capture-MS	physical	Hein MY (2015)	PUBMED:26496610	9606	9606	High Throughput	-	-	interaction detected by quantitative BAC-GFP interactomics (QUBIC)	-	BIOGRID	O60826	A0A024QZ03	NP_054727	Q9Y6G5	-	NP_057228	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1453786	28952	51699	118780	119683	JM1	DC7	CCDC22	VPS29	CXorf37	DC15|PEP11	Affinity Capture-MS	physical	Hein MY (2015)	PUBMED:26496610	9606	9606	High Throughput	-	-	interaction detected by quantitative BAC-GFP interactomics (QUBIC)	-	BIOGRID	O60826	A0A024QZ03	NP_054727	Q9UBQ0	F8VXU5	NP_001269080|NP_057310|NP_001269079|NP_476528	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1453950	28952	54520	118780	120013	JM1	-	CCDC22	CCDC93	CXorf37	-	Affinity Capture-MS	physical	Hein MY (2015)	PUBMED:26496610	9606	9606	High Throughput	-	-	interaction detected by quantitative BAC-GFP interactomics (QUBIC)	-	BIOGRID	O60826	A0A024QZ03	NP_054727	Q567U6	-	NP_061917	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1454139	28952	54939	118780	120279	JM1	-	CCDC22	COMMD4	CXorf37	-	Affinity Capture-MS	physical	Hein MY (2015)	PUBMED:26496610	9606	9606	High Throughput	-	-	interaction detected by quantitative BAC-GFP interactomics (QUBIC)	-	BIOGRID	O60826	A0A024QZ03	NP_054727	Q9H0A8	H3BQF2	NP_060298|NP_001308773|NP_001308775|NP_001308774|NP_001308777|NP_001308776|NP_001271308|NP_001271307|NP_001271306	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1454146	28952	54951	118780	120289	JM1	MDS022	CCDC22	COMMD8	CXorf37	-	Affinity Capture-MS	physical	Hein MY (2015)	PUBMED:26496610	9606	9606	High Throughput	-	-	interaction detected by quantitative BAC-GFP interactomics (QUBIC)	-	BIOGRID	O60826	A0A024QZ03	NP_054727	Q9NX08	-	NP_060315|NP_001316597	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1454442	28952	55558	118780	120717	JM1	XX-FW81657B9.3	CCDC22	PLXNA3	CXorf37	6.3|HSSEXGENE|PLXN3|PLXN4|XAP-6	Affinity Capture-MS	physical	Hein MY (2015)	PUBMED:26496610	9606	9606	High Throughput	-	-	interaction detected by quantitative BAC-GFP interactomics (QUBIC)	-	BIOGRID	O60826	A0A024QZ03	NP_054727	P51805	-	NP_059984	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1454925	28952	57020	118780	121329	JM1	101F10.2	CCDC22	C16orf62	CXorf37	-	Affinity Capture-MS	physical	Hein MY (2015)	PUBMED:26496610	9606	9606	High Throughput	-	-	interaction detected by quantitative BAC-GFP interactomics (QUBIC)	-	BIOGRID	O60826	A0A024QZ03	NP_054727	Q7Z3J2	E7EWW0|B3KT69|F5H7K1	NP_001287672|NP_064710	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1457336	28952	114034	118780	125269	JM1	-	CCDC22	TOE1	CXorf37	-	Affinity Capture-MS	physical	Hein MY (2015)	PUBMED:26496610	9606	9606	High Throughput	-	-	interaction detected by quantitative BAC-GFP interactomics (QUBIC)	-	BIOGRID	O60826	A0A024QZ03	NP_054727	Q96GM8	-	NP_079353	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1457767	28952	149951	118780	127250	JM1	RP11-503P21.3	CCDC22	COMMD7	CXorf37	C20orf92|dJ1085F17.3	Affinity Capture-MS	physical	Hein MY (2015)	PUBMED:26496610	9606	9606	High Throughput	-	-	interaction detected by quantitative BAC-GFP interactomics (QUBIC)	-	BIOGRID	O60826	A0A024QZ03	NP_054727	Q86VX2	-	NP_444269|NP_001092809	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1457774	28952	150684	118780	127317	JM1	-	CCDC22	COMMD1	CXorf37	C2orf5|MURR1	Affinity Capture-MS	physical	Hein MY (2015)	PUBMED:26496610	9606	9606	High Throughput	-	-	interaction detected by quantitative BAC-GFP interactomics (QUBIC)	-	BIOGRID	O60826	A0A024QZ03	NP_054727	Q8N668	-	NP_689729	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1457861	28952	170622	118780	128071	JM1	RP11-173B14.2	CCDC22	COMMD6	CXorf37	Acrg	Affinity Capture-MS	physical	Hein MY (2015)	PUBMED:26496610	9606	9606	High Throughput	-	-	interaction detected by quantitative BAC-GFP interactomics (QUBIC)	-	BIOGRID	O60826	A0A024QZ03	NP_054727	Q7Z4G1	B0QZ40	NP_001274322|NP_987091|NP_001274323|NP_987093|NP_001274321	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1458300	28952	404636	118780	135667	JM1	-	CCDC22	FAM45A	CXorf37	-	Affinity Capture-MS	physical	Hein MY (2015)	PUBMED:26496610	9606	9606	High Throughput	-	-	interaction detected by quantitative BAC-GFP interactomics (QUBIC)	-	BIOGRID	O60826	A0A024QZ03	NP_054727	Q8TCE6	B4DMU4|B4DNL9	NP_001290041|NP_996892|NP_001290040|NP_001290042	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1458376	28952	100271715	118780	938496	JM1	-	CCDC22	ARHGEF33	CXorf37	-	Affinity Capture-MS	physical	Hein MY (2015)	PUBMED:26496610	9606	9606	High Throughput	-	-	interaction detected by quantitative BAC-GFP interactomics (QUBIC)	-	BIOGRID	O60826	A0A024QZ03	NP_054727	A8MVX0	-	NP_001138923	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1467308	19385	28952	202581	118780	-	JM1	Ranbp1	CCDC22	Htf9a	CXorf37	Affinity Capture-MS	physical	Hein MY (2015)	PUBMED:26496610	10090	9606	High Throughput	-	-	interaction detected by quantitative BAC-GFP interactomics (QUBIC)	-	BIOGRID	P34022	-	NP_035369	O60826	A0A024QZ03	NP_054727	-	-	-	-	-	-	Mus musculus	Homo sapiens
2214000	8898	28952	114415	118780	-	JM1	MTMR2	CCDC22	CMT4B|CMT4B1	CXorf37	Affinity Capture-MS	physical	St-Denis N (2016)	PUBMED:27880917	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q13614	A0A024R3B7	NP_001230500|NP_958438|NP_958435|NP_057240	O60826	A0A024QZ03	NP_054727	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2216755	28952	404636	118780	135667	JM1	-	CCDC22	FAM45A	CXorf37	-	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	1.0	-	BioPlex 2.0 HEK 293T cells CompPASS score = 1.0, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	O60826	A0A024QZ03	NP_054727	Q8TCE6	B4DMU4|B4DNL9	NP_001290041|NP_996892|NP_001290040|NP_001290042	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2216801	51397	28952	119521	118780	HSPC305	JM1	COMMD10	CCDC22	PTD002	CXorf37	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	1.0	-	BioPlex 2.0 HEK 293T cells CompPASS score = 1.0, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	Q9Y6G5	-	NP_057228	O60826	A0A024QZ03	NP_054727	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2216827	51122	28952	119309	118780	HSPC042	JM1	COMMD2	CCDC22	-	CXorf37	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	1.0	-	BioPlex 2.0 HEK 293T cells CompPASS score = 1.0, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	Q86X83	-	NP_057178	O60826	A0A024QZ03	NP_054727	-	-	-	-	-	-	Homo sapiens	Homo sapiens
